"","name","date","project","email_count","svn_count","watches","votes","jira_count","jira_type","jira_priority"
"444","cm_t4",21,"team1",35,9,0,0,0,0,0
"445","cm_t4",21,"team1",35,3,0,0,0,0,0
"446","cm_t4",21,"team1",35,3,0,0,0,0,0
"447","cm_t4",22,"team1",12,0,0,0,0,0,0
"448","cm_t4",23,"team1",22,28,0,0,0,0,0
"449","cm_t4",23,"team1",22,5,0,0,0,0,0
"450","cm_t4",23,"team1",22,25,0,0,0,0,0
"451","cm_t4",24,"team1",21,15,6,0,1,1,4
"452","cm_t4",25,"team1",20,5,0,0,0,0,0
"453","cm_t4",25,"team1",20,3,0,0,0,0,0
"454","cm_t4",25,"team1",20,13,0,0,0,0,0
"455","cm_t4",26,"team1",16,5,0,0,0,0,0
"456","cm_t4",26,"team1",16,5,0,0,0,0,0
"457","cm_t4",26,"team1",16,7,0,0,0,0,0
"458","cm_t4",27,"team1",8,5,0,0,0,0,0
"459","cm_t4",27,"team1",8,7,0,0,0,0,0
"460","cm_t4",27,"team1",8,5,0,0,0,0,0
"461","cm_t4",28,"team1",27,9,5,0,1,2,1
"462","cm_t4",28,"team1",27,3,5,0,1,2,1
"463","cm_t4",29,"team1",10,5,25,0,3,2,4
"464","cm_t4",29,"team1",10,3,25,0,3,2,4
"465","cm_t4",30,"team1",17,5,0,0,0,0,0
"466","cm_t4",30,"team1",17,7,0,0,0,0,0
"467","cm_t4",30,"team1",17,21,0,0,0,0,0
"468","cm_t4",31,"team1",9,9,5,0,2,1,4
"469","cm_t4",31,"team1",9,22,5,0,2,1,4
"470","cm_t4",31,"team1",9,5,5,0,2,1,4
"471","cm_t4",31,"team1",9,9,5,0,2,1,4
"472","cm_t5",1,"team1",27,22,4,0,1,1,3
"473","cm_t5",1,"team1",27,15,4,0,1,1,3
"474","cm_t5",1,"team1",27,1533,4,0,1,1,3
"475","cm_t5",1,"team1",27,7,4,0,1,1,3
