svn;email;issues
eyang;Azrael-Park-(JIRA);Azrael-Park-(JIRA)	20130815	hive	1
eyang;Azrael-Park-(JIRA);Azrael-Park-(JIRA)	20130820	hive	2
eyang;Azuryy-Yu;Azuryy-Yu	20130131	hadoop-hdfs-project	1
gangtimliu;Azuryy-Yu;Azuryy-Yu	20130207	hadoop-hdfs-project	1
gangtimliu;Azuryy-Yu;Azuryy-Yu	20130210	hadoop-hdfs-project	1
gangtimliu;Azuryy-Yu;Azuryy-Yu	20130218	hadoop-yarn-project	2
gangtimliu;Azuryy-Yu;Azuryy-Yu	20130401	hadoop-hdfs-project	1
gangtimliu;Azuryy-Yu;Azuryy-Yu	20130404	hadoop-hdfs-project	1
gangtimliu;Azuryy-Yu;Azuryy-Yu	20130410	hadoop-yarn-project	1
gangtimliu;Azuryy-Yu;Azuryy-Yu	20130411	hadoop-hdfs-project	5
gangtimliu;Azuryy-Yu;Azuryy-Yu	20130411	hadoop-yarn-project	2
gangtimliu;Azuryy-Yu;Azuryy-Yu	20130412	hadoop-hdfs-project	2
gangtimliu;Azuryy-Yu;Azuryy-Yu	20130416	hadoop-hdfs-project	2
garyh;Azuryy-Yu;Azuryy-Yu	20130417	hadoop-hdfs-project	1
garyh;Azuryy-Yu;Azuryy-Yu	20130601	hadoop-hdfs-project	1
garyh;Azuryy-Yu;Azuryy-Yu	20130612	hadoop-hdfs-project	1
garyh;Azuryy-Yu;Azuryy-Yu	20130625	hadoop-hdfs-project	2
garyh;Azuryy-Yu;Azuryy-Yu	20130626	hadoop-yarn-project	2
garyh;Azuryy-Yu;Azuryy-Yu	20130626	hbase	1
garyh;Azuryy-Yu;Azuryy-Yu	20130627	hadoop-hdfs-project	1
garyh;Azuryy-Yu;Azuryy-Yu	20130630	hadoop-hdfs-project	1
garyh;Azuryy-Yu;Azuryy-Yu	20130702	hadoop-hdfs-project	1
garyh;Azuryy-Yu;Azuryy-Yu	20130712	hadoop-yarn-project	1
garyh;Azuryy-Yu;Azuryy-Yu	20130713	hadoop-yarn-project	1
garyh;Azuryy-Yu;Azuryy-Yu	20130719	hadoop-hdfs-project	1
garyh;Azuryy-Yu;Azuryy-Yu	20130719	hive	1
garyh;Azuryy-Yu;Azuryy-Yu	20131006	hadoop-hdfs-project	1
garyh;Azuryy-Yu;Azuryy-Yu	20131121	hadoop-hdfs-project	4
garyh;Azuryy-Yu;Azuryy-Yu	20131122	hadoop-hdfs-project	1
garyh;Azuryy-Yu;Azuryy-Yu	20131213	hadoop-yarn-project	2
garyh;Azuryy-Yu;Azuryy-Yu	20131214	hadoop-yarn-project	4
garyh;Azuryy-Yu;Azuryy-Yu	20131215	hadoop-yarn-project	1
garyh;Azuryy-Yu;Azuryy-Yu	20131230	hadoop-hdfs-project	1
garyh;Balamurali-(JIRA);Balamurali-(JIRA)	20130722	hadoop-mapreduce-project	1
garyh;Balamurugan-Muthu-(JIRA);Balamurugan-Muthu-(JIRA)	20130113	pig	2
gates;Bangtao-Zhou-(JIRA);Bangtao-Zhou-(JIRA)	20130126	hadoop-hdfs-project	1
gates;Barrett-Strausser-(JIRA);Barrett-Strausser-(JIRA)	20130809	hive	3
gates;Bart-Kersteter-(JIRA);Bart-Kersteter-(JIRA)	20131214	hadoop-mapreduce-project	1
gates;Bartosz-Cisek-(JIRA);Bartosz-Cisek-(JIRA)	20130718	hive	3
gates;Bartosz-Cisek-(JIRA);Bartosz-Cisek-(JIRA)	20130909	hive	1
gates;Ben-McCann-(JIRA);Ben-McCann-(JIRA)	20131005	hadoop-common-project	1
gates;Ben-Robie-(JIRA);Ben-Robie-(JIRA)	20130107	hadoop-common-project	1
gates;Ben-Roling-(JIRA);Ben-Roling-(JIRA)	20131121	hive	1
gates;Ben-Spivey;Ben-Spivey	20130626	hive	1
gates;Bene-Guo-(JIRA);Bene-Guo-(JIRA)	20130507	hbase	1
gates;Bene-Guo-(JIRA);Bene-Guo-(JIRA)	20130727	hbase	1
gates;Benjamin-Jakobus;Benjamin-Jakobus	20130806	hive	3
gates;Benjamin-Jakobus;Benjamin-Jakobus	20130820	pig	1
gates;Benjamin-Jakobus;Benjamin-Jakobus	20130821	pig	1
gates;Benjamin-Jakobus;Benjamin-Jakobus	20130822	pig	1
gates;Benjamin-Jakobus;Benjamin-Jakobus	20130824	pig	2
gates;Benjamin-Jakobus;Benjamin-Jakobus	20130825	pig	4
gates;Benjamin-Jakobus;Benjamin-Jakobus	20130827	hive	1
gates;Benjamin-Jakobus;Benjamin-Jakobus	20130905	pig	1
gates;Benjamin-Jakobus-(JIRA);Benjamin-Jakobus-(JIRA)	20130806	hive	3
gates;Benjamin-Jakobus-(JIRA);Benjamin-Jakobus-(JIRA)	20130807	hive	25
gates;Benjamin-Jakobus-(JIRA);Benjamin-Jakobus-(JIRA)	20130809	hive	54
gates;Benjamin-Jakobus-(JIRA);Benjamin-Jakobus-(JIRA)	20130811	hive	4
gates;Benjamin-Jakobus-(JIRA);Benjamin-Jakobus-(JIRA)	20130812	hive	7
gates;Benjamin-Jakobus-(JIRA);Benjamin-Jakobus-(JIRA)	20130813	hive	8
gates;Benjamin-Jakobus-(JIRA);Benjamin-Jakobus-(JIRA)	20130814	hive	9
gates;Benjamin-Jakobus-(JIRA);Benjamin-Jakobus-(JIRA)	20130815	hive	4
gates;Benjamin-Jakobus-(JIRA);Benjamin-Jakobus-(JIRA)	20130816	hive	3
gates;Benjamin-Jakobus-(JIRA);Benjamin-Jakobus-(JIRA)	20130820	hive	1
gates;Benjamin-Jakobus-(JIRA);Benjamin-Jakobus-(JIRA)	20130826	hive	1
gates;Benjamin-Jakobus-(JIRA);Benjamin-Jakobus-(JIRA)	20130902	hive	4
gates;Benjamin-Jakobus-(JIRA);Benjamin-Jakobus-(JIRA)	20130903	hive	1
gates;Benjamin-Jakobus-(JIRA);Benjamin-Jakobus-(JIRA)	20130905	hive	2
gates;Benjamin-Kim-(JIRA);Benjamin-Kim-(JIRA)	20130119	hive	1
gates;Benjamin-Zhitomirsky-(JIRA);Benjamin-Zhitomirsky-(JIRA)	20130205	hive	2
gates;Bennie-Schut-(JIRA);Bennie-Schut-(JIRA)	20130408	hive	1
gates;Benoit-Perroud-(JIRA);Benoit-Perroud-(JIRA)	20130127	hadoop-mapreduce-project	1
gates;Benoit-Perroud-(JIRA);Benoit-Perroud-(JIRA)	20130207	hadoop-hdfs-project	1
gates;Benoit-Sigoure-(JIRA);Benoit-Sigoure-(JIRA)	20130127	hbase	1
gates;Benoit-Sigoure-(JIRA);Benoit-Sigoure-(JIRA)	20130715	hbase	1
gates;Benoit-Sigoure-(JIRA);Benoit-Sigoure-(JIRA)	20130720	hbase	1
gates;Benoit-Sigoure-(JIRA);Benoit-Sigoure-(JIRA)	20130922	hbase	1
gates;Benoit-Sigoure-(JIRA);Benoit-Sigoure-(JIRA)	20131029	hadoop-mapreduce-project	1
gates;Benoit-Sigoure-(JIRA);Benoit-Sigoure-(JIRA)	20131101	hbase	1
gates;Benoit-Sigoure-(JIRA);Benoit-Sigoure-(JIRA)	20131109	hbase	1
gates;Benoit-Sigoure-(JIRA);Benoit-Sigoure-(JIRA)	20131111	hbase	1
gates;Benoit-Sigoure-(JIRA);Benoit-Sigoure-(JIRA)	20131208	hbase	1
gates;Benoit-Sigoure-(JIRA);Benoit-Sigoure-(JIRA)	20131210	hbase	1
gates;Benoy-Antony-(JIRA);Benoy-Antony-(JIRA)	20130107	hadoop-common-project	2
gates;Benoy-Antony-(JIRA);Benoy-Antony-(JIRA)	20130110	hadoop-common-project	1
gates;Benoy-Antony-(JIRA);Benoy-Antony-(JIRA)	20130129	hadoop-common-project	1
gates;Benoy-Antony-(JIRA);Benoy-Antony-(JIRA)	20130207	hadoop-hdfs-project	1
gates;Benoy-Antony-(JIRA);Benoy-Antony-(JIRA)	20130211	hadoop-common-project	1
gates;Benoy-Antony-(JIRA);Benoy-Antony-(JIRA)	20130211	hbase	1
gates;Benoy-Antony-(JIRA);Benoy-Antony-(JIRA)	20130325	hadoop-hdfs-project	1
gates;Benoy-Antony-(JIRA);Benoy-Antony-(JIRA)	20130416	hadoop-common-project	1
gates;Benoy-Antony-(JIRA);Benoy-Antony-(JIRA)	20130503	hadoop-hdfs-project	1
gates;Benoy-Antony-(JIRA);Benoy-Antony-(JIRA)	20130514	hadoop-hdfs-project	1
gates;Benoy-Antony-(JIRA);Benoy-Antony-(JIRA)	20130708	hadoop-common-project	1
gates;Benoy-Antony-(JIRA);Benoy-Antony-(JIRA)	20130708	hadoop-mapreduce-project	1
gates;Benoy-Antony-(JIRA);Benoy-Antony-(JIRA)	20130708	hadoop-yarn-project	1
gates;Benoy-Antony-(JIRA);Benoy-Antony-(JIRA)	20130906	hadoop-common-project	1
gates;Benoy-Antony-(JIRA);Benoy-Antony-(JIRA)	20130916	hadoop-hdfs-project	1
gates;Benoy-Antony-(JIRA);Benoy-Antony-(JIRA)	20131002	hadoop-hdfs-project	1
gates;Benoy-Antony-(JIRA);Benoy-Antony-(JIRA)	20131017	hadoop-mapreduce-project	1
gates;Benoy-Antony-(JIRA);Benoy-Antony-(JIRA)	20131211	hadoop-hdfs-project	1
gates;Benoy-Antony-(JIRA);Benoy-Antony-(JIRA)	20131213	hadoop-common-project	1
gates;Benoy-Antony-(JIRA);Benoy-Antony-(JIRA)	20131213	hadoop-mapreduce-project	1
gates;Benyi-Wang;Benyi-Wang	20130108	hive	1
gates;Benyi-Wang;Benyi-Wang	20130320	hbase	2
gates;Benyi-Wang;Benyi-Wang	20131023	hadoop-common-project	1
gates;Bernd-Fondermann-(JIRA);Bernd-Fondermann-(JIRA)	20130827	hadoop-hdfs-project	1
gates;Bharath-Ravi;Bharath-Ravi	20130122	hbase	2
gates;Bharath-Ravi;Bharath-Ravi	20130227	hbase	1
gates;Bharath-Ravi;Bharath-Ravi	20130228	hbase	1
gates;Bharath-Ravi;Bharath-Ravi	20130325	hbase	1
gates;Bharath-Ravi;Bharath-Ravi	20130404	hbase	1
gates;Bhavesh-K-Shah;Bhavesh-K-Shah	20130716	pig	1
gates;Bhavesh-Shah;Bhavesh-Shah	20130718	pig	1
gates;Bhooshan-Mogal;Bhooshan-Mogal	20130329	pig	1
gates;Bhooshan-Mogal-(JIRA);Bhooshan-Mogal-(JIRA)	20130124	pig	1
gates;Bhooshan-Mogal-(JIRA);Bhooshan-Mogal-(JIRA)	20130131	pig	3
gates;Bhooshan-Mogal-(JIRA);Bhooshan-Mogal-(JIRA)	20130203	pig	1
gchanan;Bhooshan-Mogal-(JIRA);Bhooshan-Mogal-(JIRA)	20130204	pig	1
gchanan;Bhooshan-Mogal-(JIRA);Bhooshan-Mogal-(JIRA)	20130828	pig	6
gchanan;Bhooshan-Mogal-(JIRA);Bhooshan-Mogal-(JIRA)	20130829	pig	5
gchanan;Bhooshan-Mogal-(JIRA);Bhooshan-Mogal-(JIRA)	20130916	pig	1
gchanan;Bhooshan-Mogal-(JIRA);Bhooshan-Mogal-(JIRA)	20131023	pig	1
gchanan;Bhooshan-Mogal-(JIRA);Bhooshan-Mogal-(JIRA)	20131110	pig	1
gchanan;Bhushan-Mandhani-(JIRA);Bhushan-Mandhani-(JIRA)	20130205	hive	1
gchanan;Bhushan-Mandhani-(JIRA);Bhushan-Mandhani-(JIRA)	20130215	hive	5
gchanan;Bhushan-Mandhani-(JIRA);Bhushan-Mandhani-(JIRA)	20130712	hive	1
gchanan;Bijieshan;Bijieshan	20130403	hbase	1
gchanan;Bijieshan;Bijieshan	20130416	hbase	1
gchanan;Biju-G.S-Nair;Biju-G.S-Nair	20131220	hbase	1
gchanan;Bikas-Saha;Bikas-Saha	20130102	hadoop-yarn-project	1
gchanan;Bikas-Saha;Bikas-Saha	20130104	hadoop-yarn-project	2
gchanan;Bikas-Saha;Bikas-Saha	20130108	hadoop-yarn-project	1
gchanan;Bikas-Saha;Bikas-Saha	20130127	hadoop-yarn-project	1
gchanan;Bikas-Saha;Bikas-Saha	20130226	hadoop-hdfs-project	1
gchanan;Bikas-Saha;Bikas-Saha	20130227	hadoop-common-project	1
gchanan;Bikas-Saha;Bikas-Saha	20130301	hadoop-common-project	1
gchanan;Bikas-Saha;Bikas-Saha	20130301	hadoop-hdfs-project	1
gchanan;Bikas-Saha;Bikas-Saha	20130301	hadoop-mapreduce-project	1
gchanan;Bikas-Saha;Bikas-Saha	20130301	hadoop-yarn-project	1
gchanan;Bikas-Saha;Bikas-Saha	20130311	hadoop-yarn-project	1
gchanan;Bikas-Saha;Bikas-Saha	20130313	hadoop-yarn-project	1
gchanan;Bikas-Saha;Bikas-Saha	20130510	hadoop-hdfs-project	1
gchanan;Bikas-Saha;Bikas-Saha	20130515	hadoop-common-project	1
gchanan;Bikas-Saha;Bikas-Saha	20130618	hadoop-yarn-project	1
gchanan;Bikas-Saha;Bikas-Saha	20130619	hadoop-yarn-project	1
gdfm;Bikas-Saha;Bikas-Saha	20130716	hadoop-yarn-project	1
gdfm;Bikas-Saha;Bikas-Saha	20130718	hadoop-yarn-project	1
gdfm;Bikas-Saha;Bikas-Saha	20130731	hadoop-common-project	1
gdfm;Bikas-Saha;Bikas-Saha	20130731	hadoop-mapreduce-project	2
gdfm;Bikas-Saha;Bikas-Saha	20130731	hadoop-yarn-project	2
gdfm;Bikas-Saha;Bikas-Saha	20130812	hadoop-yarn-project	2
gdfm;Bikas-Saha;Bikas-Saha	20130813	hadoop-yarn-project	1
gdfm;Bikas-Saha;Bikas-Saha	20130822	hadoop-common-project	1
gdfm;Bikas-Saha;Bikas-Saha	20130822	hadoop-hdfs-project	1
gdfm;Bikas-Saha;Bikas-Saha	20130822	hadoop-mapreduce-project	1
gdfm;Bikas-Saha;Bikas-Saha	20130822	hadoop-yarn-project	1
gdfm;Bikas-Saha;Bikas-Saha	20130923	hadoop-yarn-project	1
gdfm;Bikas-Saha;Bikas-Saha	20130925	hadoop-common-project	2
gdfm;Bikas-Saha;Bikas-Saha	20131010	hadoop-common-project	1
gdfm;Bikas-Saha;Bikas-Saha	20131010	hadoop-hdfs-project	1
gdfm;Bikas-Saha;Bikas-Saha	20131010	hadoop-mapreduce-project	1
gdfm;Bikas-Saha;Bikas-Saha	20131010	hadoop-yarn-project	1
gdfm;Bikas-Saha;Bikas-Saha	20131022	hadoop-common-project	1
gdfm;Bikas-Saha;Bikas-Saha	20131114	hadoop-yarn-project	1
gdfm;Bikas-Saha;Bikas-Saha	20131115	hadoop-yarn-project	1
gdfm;Bikas-Saha;Bikas-Saha	20131119	hadoop-yarn-project	1
gdfm;Bikas-Saha;Bikas-Saha	20131121	hadoop-yarn-project	2
gdfm;Bikas-Saha;Bikas-Saha	20131125	hadoop-common-project	1
gdfm;Bikas-Saha;Bikas-Saha	20131125	hadoop-yarn-project	1
gdfm;Bikas-Saha-(JIRA);Bikas-Saha-(JIRA)	20130110	hive	1
gdfm;Bikas-Saha-(JIRA);Bikas-Saha-(JIRA)	20130121	hive	1
gdfm;Bikas-Saha-(JIRA);Bikas-Saha-(JIRA)	20130212	hadoop-yarn-project	5
gdfm;Bikas-Saha-(JIRA);Bikas-Saha-(JIRA)	20130225	hadoop-yarn-project	4
gdfm;Bikas-Saha-(JIRA);Bikas-Saha-(JIRA)	20130227	hadoop-yarn-project	2
gdfm;Bikas-Saha-(JIRA);Bikas-Saha-(JIRA)	20130306	hadoop-yarn-project	1
gdfm;Bikas-Saha-(JIRA);Bikas-Saha-(JIRA)	20130307	hadoop-yarn-project	1
gdfm;Bikas-Saha-(JIRA);Bikas-Saha-(JIRA)	20130318	hadoop-yarn-project	1
gunther;Bikas-Saha-(JIRA);Bikas-Saha-(JIRA)	20130327	hadoop-mapreduce-project	1
gunther;Bikas-Saha-(JIRA);Bikas-Saha-(JIRA)	20130328	hadoop-mapreduce-project	1
gunther;Bikas-Saha-(JIRA);Bikas-Saha-(JIRA)	20130328	hadoop-yarn-project	2
gunther;Bikas-Saha-(JIRA);Bikas-Saha-(JIRA)	20130405	hadoop-yarn-project	1
gunther;Bikas-Saha-(JIRA);Bikas-Saha-(JIRA)	20130408	hadoop-yarn-project	1
gunther;Bikas-Saha-(JIRA);Bikas-Saha-(JIRA)	20130409	hadoop-yarn-project	1
gunther;Bikas-Saha-(JIRA);Bikas-Saha-(JIRA)	20130416	hadoop-yarn-project	3
gunther;Bikas-Saha-(JIRA);Bikas-Saha-(JIRA)	20130417	hadoop-mapreduce-project	1
gunther;Bikas-Saha-(JIRA);Bikas-Saha-(JIRA)	20130419	hadoop-mapreduce-project	2
gunther;Bikas-Saha-(JIRA);Bikas-Saha-(JIRA)	20130419	hadoop-yarn-project	1
gunther;Bikas-Saha-(JIRA);Bikas-Saha-(JIRA)	20130425	hadoop-yarn-project	2
gunther;Bikas-Saha-(JIRA);Bikas-Saha-(JIRA)	20130508	hadoop-yarn-project	1
gunther;Bikas-Saha-(JIRA);Bikas-Saha-(JIRA)	20130509	hadoop-yarn-project	1
gunther;Bikas-Saha-(JIRA);Bikas-Saha-(JIRA)	20130514	hadoop-yarn-project	2
gunther;Bikas-Saha-(JIRA);Bikas-Saha-(JIRA)	20130521	hadoop-yarn-project	1
gunther;Bikas-Saha-(JIRA);Bikas-Saha-(JIRA)	20130523	hadoop-yarn-project	1
gunther;Bikas-Saha-(JIRA);Bikas-Saha-(JIRA)	20130601	hadoop-yarn-project	2
gunther;Bikas-Saha-(JIRA);Bikas-Saha-(JIRA)	20130603	hadoop-yarn-project	1
gunther;Bikas-Saha-(JIRA);Bikas-Saha-(JIRA)	20130604	hadoop-yarn-project	4
gunther;Bikas-Saha-(JIRA);Bikas-Saha-(JIRA)	20130605	hadoop-yarn-project	1
gunther;Bikas-Saha-(JIRA);Bikas-Saha-(JIRA)	20130606	hadoop-yarn-project	3
gunther;Bikas-Saha-(JIRA);Bikas-Saha-(JIRA)	20130607	hadoop-yarn-project	1
gunther;Bikas-Saha-(JIRA);Bikas-Saha-(JIRA)	20130610	hadoop-mapreduce-project	1
gunther;Bikas-Saha-(JIRA);Bikas-Saha-(JIRA)	20130613	hadoop-yarn-project	1
gunther;Bikas-Saha-(JIRA);Bikas-Saha-(JIRA)	20130614	hadoop-yarn-project	2
gunther;Bikas-Saha-(JIRA);Bikas-Saha-(JIRA)	20130616	hadoop-yarn-project	2
gunther;Bikas-Saha-(JIRA);Bikas-Saha-(JIRA)	20130617	hadoop-yarn-project	1
gunther;Bikas-Saha-(JIRA);Bikas-Saha-(JIRA)	20130618	hadoop-yarn-project	1
gunther;Bikas-Saha-(JIRA);Bikas-Saha-(JIRA)	20130620	hadoop-yarn-project	2
gunther;Bikas-Saha-(JIRA);Bikas-Saha-(JIRA)	20130621	hadoop-yarn-project	1
gunther;Bikas-Saha-(JIRA);Bikas-Saha-(JIRA)	20130623	hadoop-yarn-project	1
gunther;Bikas-Saha-(JIRA);Bikas-Saha-(JIRA)	20130701	hadoop-yarn-project	2
gunther;Bikas-Saha-(JIRA);Bikas-Saha-(JIRA)	20130702	hadoop-yarn-project	1
gunther;Bikas-Saha-(JIRA);Bikas-Saha-(JIRA)	20130709	hadoop-yarn-project	1
gunther;Bikas-Saha-(JIRA);Bikas-Saha-(JIRA)	20130710	hadoop-yarn-project	1
gunther;Bikas-Saha-(JIRA);Bikas-Saha-(JIRA)	20130712	hadoop-yarn-project	1
gunther;Bikas-Saha-(JIRA);Bikas-Saha-(JIRA)	20130715	hadoop-yarn-project	1
gunther;Bikas-Saha-(JIRA);Bikas-Saha-(JIRA)	20130716	hadoop-mapreduce-project	2
gunther;Bikas-Saha-(JIRA);Bikas-Saha-(JIRA)	20130716	hadoop-yarn-project	3
gunther;Bikas-Saha-(JIRA);Bikas-Saha-(JIRA)	20130719	hadoop-yarn-project	4
gunther;Bikas-Saha-(JIRA);Bikas-Saha-(JIRA)	20130721	hadoop-yarn-project	1
gunther;Bikas-Saha-(JIRA);Bikas-Saha-(JIRA)	20130723	hadoop-yarn-project	1
gunther;Bikas-Saha-(JIRA);Bikas-Saha-(JIRA)	20130724	hadoop-yarn-project	1
gunther;Bikas-Saha-(JIRA);Bikas-Saha-(JIRA)	20130804	hadoop-yarn-project	5
gunther;Bikas-Saha-(JIRA);Bikas-Saha-(JIRA)	20130814	hadoop-yarn-project	1
gunther;Bikas-Saha-(JIRA);Bikas-Saha-(JIRA)	20130815	hadoop-hdfs-project	1
gunther;Bikas-Saha-(JIRA);Bikas-Saha-(JIRA)	20130821	hadoop-yarn-project	1
gunther;Bikas-Saha-(JIRA);Bikas-Saha-(JIRA)	20130829	hadoop-yarn-project	1
gunther;Bikas-Saha-(JIRA);Bikas-Saha-(JIRA)	20130829	hive	2
gunther;Bikas-Saha-(JIRA);Bikas-Saha-(JIRA)	20130829	pig	2
gunther;Bikas-Saha-(JIRA);Bikas-Saha-(JIRA)	20130913	hadoop-yarn-project	1
gunther;Bikas-Saha-(JIRA);Bikas-Saha-(JIRA)	20130919	hadoop-yarn-project	1
gunther;Bikas-Saha-(JIRA);Bikas-Saha-(JIRA)	20130925	hadoop-yarn-project	1
gunther;Bikas-Saha-(JIRA);Bikas-Saha-(JIRA)	20130930	hadoop-yarn-project	1
gunther;Bikas-Saha-(JIRA);Bikas-Saha-(JIRA)	20131010	hadoop-yarn-project	1
gunther;Bikas-Saha-(JIRA);Bikas-Saha-(JIRA)	20131014	hadoop-yarn-project	1
gunther;Bikas-Saha-(JIRA);Bikas-Saha-(JIRA)	20131018	hadoop-yarn-project	1
gunther;Bikas-Saha-(JIRA);Bikas-Saha-(JIRA)	20131025	hadoop-yarn-project	1
harsh;Bikas-Saha-(JIRA);Bikas-Saha-(JIRA)	20131028	hadoop-yarn-project	1
harsh;Bikas-Saha-(JIRA);Bikas-Saha-(JIRA)	20131029	hadoop-yarn-project	1
harsh;Bikas-Saha-(JIRA);Bikas-Saha-(JIRA)	20131030	hadoop-yarn-project	9
harsh;Bikas-Saha-(JIRA);Bikas-Saha-(JIRA)	20131114	hadoop-yarn-project	1
harsh;Bikas-Saha-(JIRA);Bikas-Saha-(JIRA)	20131220	hadoop-yarn-project	1
harsh;Bill-Graham;Bill-Graham	20130115	pig	1
harsh;Bill-Graham;Bill-Graham	20130118	pig	1
harsh;Bill-Graham;Bill-Graham	20130122	pig	1
harsh;Bill-Graham;Bill-Graham	20130129	pig	1
harsh;Bill-Graham;Bill-Graham	20130130	pig	1
harsh;Bill-Graham;Bill-Graham	20130131	pig	1
harsh;Bill-Graham;Bill-Graham	20130202	pig	1
harsh;Bill-Graham;Bill-Graham	20130203	pig	1
harsh;Bill-Graham;Bill-Graham	20130207	pig	1
harsh;Bill-Graham;Bill-Graham	20130209	pig	1
harsh;Bill-Graham;Bill-Graham	20130210	pig	2
harsh;Bill-Graham;Bill-Graham	20130212	pig	6
harsh;Bill-Graham;Bill-Graham	20130213	pig	1
harsh;Bill-Graham;Bill-Graham	20130214	pig	3
harsh;Bill-Graham;Bill-Graham	20130219	pig	4
harsh;Bill-Graham;Bill-Graham	20130220	pig	2
harsh;Bill-Graham;Bill-Graham	20130221	pig	1
harsh;Bill-Graham;Bill-Graham	20130222	pig	2
harsh;Bill-Graham;Bill-Graham	20130301	pig	1
harsh;Bill-Graham;Bill-Graham	20130318	pig	1
harsh;Bill-Graham;Bill-Graham	20130322	pig	1
harsh;Bill-Graham;Bill-Graham	20130328	pig	1
harsh;Bill-Graham;Bill-Graham	20130329	pig	1
harsh;Bill-Graham;Bill-Graham	20130331	pig	1
harsh;Bill-Graham;Bill-Graham	20130402	pig	1
harsh;Bill-Graham;Bill-Graham	20130419	pig	1
harsh;Bill-Graham;Bill-Graham	20130502	pig	1
harsh;Bill-Graham;Bill-Graham	20130509	pig	1
harsh;Bill-Graham;Bill-Graham	20130513	pig	1
harsh;Bill-Graham;Bill-Graham	20130514	pig	4
harsh;Bill-Graham;Bill-Graham	20130820	hive	1
harsh;Bill-Graham;Bill-Graham	20130911	pig	1
harsh;Bill-Graham;Bill-Graham	20130912	pig	1
harsh;Bill-Graham-(JIRA);Bill-Graham-(JIRA)	20130103	pig	1
harsh;Bill-Graham-(JIRA);Bill-Graham-(JIRA)	20130107	pig	8
harsh;Bill-Graham-(JIRA);Bill-Graham-(JIRA)	20130109	pig	1
harsh;Bill-Graham-(JIRA);Bill-Graham-(JIRA)	20130112	pig	2
harsh;Bill-Graham-(JIRA);Bill-Graham-(JIRA)	20130118	pig	4
harsh;Bill-Graham-(JIRA);Bill-Graham-(JIRA)	20130122	pig	18
harsh;Bill-Graham-(JIRA);Bill-Graham-(JIRA)	20130124	pig	1
harsh;Bill-Graham-(JIRA);Bill-Graham-(JIRA)	20130128	pig	9
harsh;Bill-Graham-(JIRA);Bill-Graham-(JIRA)	20130129	pig	6
harsh;Bill-Graham-(JIRA);Bill-Graham-(JIRA)	20130203	pig	1
harsh;Bill-Graham-(JIRA);Bill-Graham-(JIRA)	20130209	pig	1
harsh;Bill-Graham-(JIRA);Bill-Graham-(JIRA)	20130212	pig	1
harsh;Bill-Graham-(JIRA);Bill-Graham-(JIRA)	20130213	pig	2
harsh;Bill-Graham-(JIRA);Bill-Graham-(JIRA)	20130214	pig	1
harsh;Bill-Graham-(JIRA);Bill-Graham-(JIRA)	20130215	pig	1
harsh;Bill-Graham-(JIRA);Bill-Graham-(JIRA)	20130216	pig	4
harsh;Bill-Graham-(JIRA);Bill-Graham-(JIRA)	20130219	pig	4
harsh;Bill-Graham-(JIRA);Bill-Graham-(JIRA)	20130220	pig	1
harsh;Bill-Graham-(JIRA);Bill-Graham-(JIRA)	20130221	pig	4
harsh;Bill-Graham-(JIRA);Bill-Graham-(JIRA)	20130222	pig	5
harsh;Bill-Graham-(JIRA);Bill-Graham-(JIRA)	20130225	pig	9
harsh;Bill-Graham-(JIRA);Bill-Graham-(JIRA)	20130226	pig	5
harsh;Bill-Graham-(JIRA);Bill-Graham-(JIRA)	20130227	pig	1
harsh;Bill-Graham-(JIRA);Bill-Graham-(JIRA)	20130228	pig	1
harsh;Bill-Graham-(JIRA);Bill-Graham-(JIRA)	20130301	pig	1
harsh;Bill-Graham-(JIRA);Bill-Graham-(JIRA)	20130304	pig	1
harsh;Bill-Graham-(JIRA);Bill-Graham-(JIRA)	20130305	pig	1
harsh;Bill-Graham-(JIRA);Bill-Graham-(JIRA)	20130306	pig	1
harsh;Bill-Graham-(JIRA);Bill-Graham-(JIRA)	20130307	pig	2
harsh;Bill-Graham-(JIRA);Bill-Graham-(JIRA)	20130329	pig	3
harsh;Bill-Graham-(JIRA);Bill-Graham-(JIRA)	20130410	pig	2
harsh;Bill-Graham-(JIRA);Bill-Graham-(JIRA)	20130417	pig	1
harsh;Bill-Graham-(JIRA);Bill-Graham-(JIRA)	20130501	pig	4
harsh;Bill-Graham-(JIRA);Bill-Graham-(JIRA)	20130503	pig	1
harsh;Bill-Graham-(JIRA);Bill-Graham-(JIRA)	20130509	pig	1
harsh;Bill-Graham-(JIRA);Bill-Graham-(JIRA)	20130513	pig	1
harsh;Bill-Graham-(JIRA);Bill-Graham-(JIRA)	20130514	pig	2
harsh;Bill-Graham-(JIRA);Bill-Graham-(JIRA)	20130515	pig	2
harsh;Bill-Graham-(JIRA);Bill-Graham-(JIRA)	20130517	pig	3
harsh;Bill-Graham-(JIRA);Bill-Graham-(JIRA)	20130717	pig	1
harsh;Bill-Graham-(JIRA);Bill-Graham-(JIRA)	20130718	pig	1
harsh;Bill-Graham-(JIRA);Bill-Graham-(JIRA)	20130829	pig	2
harsh;Bill-Graham-(JIRA);Bill-Graham-(JIRA)	20130911	pig	1
harsh;Bill-Graham-(JIRA);Bill-Graham-(JIRA)	20130914	pig	1
harsh;Bill-Graham-(JIRA);Bill-Graham-(JIRA)	20130918	pig	1
